trade_date,weekday,is_trading_day,is_weekend,is_nse_holiday,holiday_description,is_special_session,special_session_description,session_type,segment,source
2025-12-17,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-18,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-19,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-22,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-23,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-24,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-26,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-29,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-30,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-31,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-01,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-02,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-05,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-06,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-07,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-08,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-09,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-12,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-13,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-14,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-16,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-19,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-20,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-21,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-22,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-23,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-27,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-28,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-29,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-01-30,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-02,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-03,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-04,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-05,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-06,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-09,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-10,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-11,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-12,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-13,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-16,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-17,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-18,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-19,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-20,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-23,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-24,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-25,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-26,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-02-27,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-02,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-04,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-05,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-06,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-09,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-10,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-11,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-12,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-13,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-16,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-17,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-18,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-19,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-20,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-23,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-24,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-25,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-27,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-03-30,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-01,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-02,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-06,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-07,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-08,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-09,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-10,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-13,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-15,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-16,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-17,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-20,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-21,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-22,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-23,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-24,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-27,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-28,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-29,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-04-30,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-04,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-05,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-06,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-07,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-08,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-11,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-12,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-13,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-14,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-15,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-18,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-19,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-20,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-21,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-22,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-25,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-26,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-27,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-05-29,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-01,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-02,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-03,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-04,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-05,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-08,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-09,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-10,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-11,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-12,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-15,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-16,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-17,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-18,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-19,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-22,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-23,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-24,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-25,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-29,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-06-30,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-01,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-02,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-03,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-06,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-07,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-08,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-09,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-10,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-13,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-14,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-15,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-16,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-17,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-20,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-21,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-22,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-23,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-24,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-27,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-28,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-29,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-30,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-07-31,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-03,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-04,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-05,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-06,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-07,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-10,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-11,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-12,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-13,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-14,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-17,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-18,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-19,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-20,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-21,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-24,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-25,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-26,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-27,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-28,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-08-31,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-01,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-02,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-03,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-04,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-07,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-08,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-09,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-10,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-11,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-15,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-16,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-17,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-18,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-21,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-22,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-23,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-24,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-25,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-28,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-29,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-09-30,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-01,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-05,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-06,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-07,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-08,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-09,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-12,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-13,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-14,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-15,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-16,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-19,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-21,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-22,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-23,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-26,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-27,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-28,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-29,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-10-30,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-02,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-03,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-04,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-05,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-06,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-08,Sunday,True,True,True,Diwali Laxmi Pujan*,True,Muhurat Trading,SPECIAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-09,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-11,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-12,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-13,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-16,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-17,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-18,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-19,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-20,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-23,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-25,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-26,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-27,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-11-30,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-01,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-02,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-03,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-04,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-07,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-08,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-09,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-10,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-11,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2026-12-14,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
