token,description,instrument_type_code,lot_size,tick_size,isin,trading_session,last_update_date,expiry_epoch,fyers_symbol,exchange,segment,exchange_token,underlying_symbol,underlying_token,strike_price,option_type,unique_identifier,reserved_1,reserved_2,reserved_3,underlying,expiry_date,instrument_family,is_expired,days_to_expiry,expiry_bucket,expiry_rank
101126082558183,FEDERALBNK 25 Aug 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:FEDERALBNK26AUGFUT,10,11,58183,FEDERALBNK,1023,-1.0,XX,10100000001023,,0,0.0,FEDERALBNK,2026-08-25,FUTURE,False,40,NEXT,2
101126092968479,FEDERALBNK 29 Sep 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:FEDERALBNK26SEPFUT,10,11,68479,FEDERALBNK,1023,-1.0,XX,10100000001023,,0,0.0,FEDERALBNK,2026-09-29,FUTURE,False,75,FAR,3
101126072861091,FINNIFTY 28 Jul 26 FUT,11,60,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:FINNIFTY26JULFUT,10,11,61091,FINNIFTY,26037,-1.0,XX,101000000026037,,0,0.0,FINNIFTY,2026-07-28,FUTURE,False,12,NEAR,1
101126082558070,FINNIFTY 25 Aug 26 FUT,11,60,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:FINNIFTY26AUGFUT,10,11,58070,FINNIFTY,26037,-1.0,XX,101000000026037,,0,0.0,FINNIFTY,2026-08-25,FUTURE,False,40,NEXT,2
101126092968391,FINNIFTY 29 Sep 26 FUT,11,60,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:FINNIFTY26SEPFUT,10,11,68391,FINNIFTY,26037,-1.0,XX,101000000026037,,0,0.0,FINNIFTY,2026-09-29,FUTURE,False,75,FAR,3
101126072861168,FORCEMOT 28 Jul 26 FUT,13,25,1.0,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:FORCEMOT26JULFUT,10,11,61168,FORCEMOT,11573,-1.0,XX,101000000011573,,0,0.0,FORCEMOT,2026-07-28,FUTURE,False,12,NEAR,1
101126082558184,FORCEMOT 25 Aug 26 FUT,13,25,1.0,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:FORCEMOT26AUGFUT,10,11,58184,FORCEMOT,11573,-1.0,XX,101000000011573,,0,0.0,FORCEMOT,2026-08-25,FUTURE,False,40,NEXT,2
101126092968480,FORCEMOT 29 Sep 26 FUT,13,25,1.0,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:FORCEMOT26SEPFUT,10,11,68480,FORCEMOT,11573,-1.0,XX,101000000011573,,0,0.0,FORCEMOT,2026-09-29,FUTURE,False,75,FAR,3
101126072861169,FORTIS 28 Jul 26 FUT,13,775,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:FORTIS26JULFUT,10,11,61169,FORTIS,14592,-1.0,XX,101000000014592,,0,0.0,FORTIS,2026-07-28,FUTURE,False,12,NEAR,1
101126082558188,FORTIS 25 Aug 26 FUT,13,775,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:FORTIS26AUGFUT,10,11,58188,FORTIS,14592,-1.0,XX,101000000014592,,0,0.0,FORTIS,2026-08-25,FUTURE,False,40,NEXT,2
101126092968481,FORTIS 29 Sep 26 FUT,13,775,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:FORTIS26SEPFUT,10,11,68481,FORTIS,14592,-1.0,XX,101000000014592,,0,0.0,FORTIS,2026-09-29,FUTURE,False,75,FAR,3
101126072861170,GAIL 28 Jul 26 FUT,13,3550,0.01,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:GAIL26JULFUT,10,11,61170,GAIL,4717,-1.0,XX,10100000004717,,0,0.0,GAIL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558189,GAIL 25 Aug 26 FUT,13,3550,0.01,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:GAIL26AUGFUT,10,11,58189,GAIL,4717,-1.0,XX,10100000004717,,0,0.0,GAIL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968482,GAIL 29 Sep 26 FUT,13,3550,0.01,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:GAIL26SEPFUT,10,11,68482,GAIL,4717,-1.0,XX,10100000004717,,0,0.0,GAIL,2026-09-29,FUTURE,False,75,FAR,3
101126072861171,GLENMARK 28 Jul 26 FUT,13,375,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:GLENMARK26JULFUT,10,11,61171,GLENMARK,7406,-1.0,XX,10100000007406,,0,0.0,GLENMARK,2026-07-28,FUTURE,False,12,NEAR,1
101126082558198,GLENMARK 25 Aug 26 FUT,13,375,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:GLENMARK26AUGFUT,10,11,58198,GLENMARK,7406,-1.0,XX,10100000007406,,0,0.0,GLENMARK,2026-08-25,FUTURE,False,40,NEXT,2
101126092968483,GLENMARK 29 Sep 26 FUT,13,375,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:GLENMARK26SEPFUT,10,11,68483,GLENMARK,7406,-1.0,XX,10100000007406,,0,0.0,GLENMARK,2026-09-29,FUTURE,False,75,FAR,3
101126072861178,GMRAIRPORT 28 Jul 26 FUT,13,6975,0.01,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:GMRAIRPORT26JULFUT,10,11,61178,GMRAIRPORT,13528,-1.0,XX,101000000013528,,0,0.0,GMRAIRPORT,2026-07-28,FUTURE,False,12,NEAR,1
101126082558199,GMRAIRPORT 25 Aug 26 FUT,13,6975,0.01,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:GMRAIRPORT26AUGFUT,10,11,58199,GMRAIRPORT,13528,-1.0,XX,101000000013528,,0,0.0,GMRAIRPORT,2026-08-25,FUTURE,False,40,NEXT,2
101126092968484,GMRAIRPORT 29 Sep 26 FUT,13,6975,0.01,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:GMRAIRPORT26SEPFUT,10,11,68484,GMRAIRPORT,13528,-1.0,XX,101000000013528,,0,0.0,GMRAIRPORT,2026-09-29,FUTURE,False,75,FAR,3
101126072861179,GODFRYPHLP 28 Jul 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:GODFRYPHLP26JULFUT,10,11,61179,GODFRYPHLP,1181,-1.0,XX,10100000001181,,0,0.0,GODFRYPHLP,2026-07-28,FUTURE,False,12,NEAR,1
101126082558200,GODFRYPHLP 25 Aug 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:GODFRYPHLP26AUGFUT,10,11,58200,GODFRYPHLP,1181,-1.0,XX,10100000001181,,0,0.0,GODFRYPHLP,2026-08-25,FUTURE,False,40,NEXT,2
101126092968485,GODFRYPHLP 29 Sep 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:GODFRYPHLP26SEPFUT,10,11,68485,GODFRYPHLP,1181,-1.0,XX,10100000001181,,0,0.0,GODFRYPHLP,2026-09-29,FUTURE,False,75,FAR,3
101126072861182,GODREJCP 28 Jul 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:GODREJCP26JULFUT,10,11,61182,GODREJCP,10099,-1.0,XX,101000000010099,,0,0.0,GODREJCP,2026-07-28,FUTURE,False,12,NEAR,1
101126082558201,GODREJCP 25 Aug 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:GODREJCP26AUGFUT,10,11,58201,GODREJCP,10099,-1.0,XX,101000000010099,,0,0.0,GODREJCP,2026-08-25,FUTURE,False,40,NEXT,2
101126092968486,GODREJCP 29 Sep 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:GODREJCP26SEPFUT,10,11,68486,GODREJCP,10099,-1.0,XX,101000000010099,,0,0.0,GODREJCP,2026-09-29,FUTURE,False,75,FAR,3
101126072861183,GODREJPROP 28 Jul 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:GODREJPROP26JULFUT,10,11,61183,GODREJPROP,17875,-1.0,XX,101000000017875,,0,0.0,GODREJPROP,2026-07-28,FUTURE,False,12,NEAR,1
101126082558207,GODREJPROP 25 Aug 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:GODREJPROP26AUGFUT,10,11,58207,GODREJPROP,17875,-1.0,XX,101000000017875,,0,0.0,GODREJPROP,2026-08-25,FUTURE,False,40,NEXT,2
101126092968487,GODREJPROP 29 Sep 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:GODREJPROP26SEPFUT,10,11,68487,GODREJPROP,17875,-1.0,XX,101000000017875,,0,0.0,GODREJPROP,2026-09-29,FUTURE,False,75,FAR,3
101126072861184,GRASIM 28 Jul 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:GRASIM26JULFUT,10,11,61184,GRASIM,1232,-1.0,XX,10100000001232,,0,0.0,GRASIM,2026-07-28,FUTURE,False,12,NEAR,1
101126082558208,GRASIM 25 Aug 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:GRASIM26AUGFUT,10,11,58208,GRASIM,1232,-1.0,XX,10100000001232,,0,0.0,GRASIM,2026-08-25,FUTURE,False,40,NEXT,2
101126092968488,GRASIM 29 Sep 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:GRASIM26SEPFUT,10,11,68488,GRASIM,1232,-1.0,XX,10100000001232,,0,0.0,GRASIM,2026-09-29,FUTURE,False,75,FAR,3
101126072858210,GVT&D 28 Jul 26 FUT,13,125,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:GVT&D26JULFUT,10,11,58210,GVT&D,16783,-1.0,XX,101000000016783,,0,0.0,GVT&D,2026-07-28,FUTURE,False,12,NEAR,1
101126082558211,GVT&D 25 Aug 26 FUT,13,125,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:GVT&D26AUGFUT,10,11,58211,GVT&D,16783,-1.0,XX,101000000016783,,0,0.0,GVT&D,2026-08-25,FUTURE,False,40,NEXT,2
101126092968489,GVT&D 29 Sep 26 FUT,13,125,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:GVT&D26SEPFUT,10,11,68489,GVT&D,16783,-1.0,XX,101000000016783,,0,0.0,GVT&D,2026-09-29,FUTURE,False,75,FAR,3
101126072861185,HAL 28 Jul 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HAL26JULFUT,10,11,61185,HAL,2303,-1.0,XX,10100000002303,,0,0.0,HAL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558212,HAL 25 Aug 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HAL26AUGFUT,10,11,58212,HAL,2303,-1.0,XX,10100000002303,,0,0.0,HAL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968490,HAL 29 Sep 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HAL26SEPFUT,10,11,68490,HAL,2303,-1.0,XX,10100000002303,,0,0.0,HAL,2026-09-29,FUTURE,False,75,FAR,3
101126072861186,HAVELLS 28 Jul 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HAVELLS26JULFUT,10,11,61186,HAVELLS,9819,-1.0,XX,10100000009819,,0,0.0,HAVELLS,2026-07-28,FUTURE,False,12,NEAR,1
101126082558213,HAVELLS 25 Aug 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HAVELLS26AUGFUT,10,11,58213,HAVELLS,9819,-1.0,XX,10100000009819,,0,0.0,HAVELLS,2026-08-25,FUTURE,False,40,NEXT,2
101126092968491,HAVELLS 29 Sep 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HAVELLS26SEPFUT,10,11,68491,HAVELLS,9819,-1.0,XX,10100000009819,,0,0.0,HAVELLS,2026-09-29,FUTURE,False,75,FAR,3
101126072861187,HCLTECH 28 Jul 26 FUT,13,400,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HCLTECH26JULFUT,10,11,61187,HCLTECH,7229,-1.0,XX,10100000007229,,0,0.0,HCLTECH,2026-07-28,FUTURE,False,12,NEAR,1
101126082558214,HCLTECH 25 Aug 26 FUT,13,400,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HCLTECH26AUGFUT,10,11,58214,HCLTECH,7229,-1.0,XX,10100000007229,,0,0.0,HCLTECH,2026-08-25,FUTURE,False,40,NEXT,2
101126092968520,HCLTECH 29 Sep 26 FUT,13,400,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HCLTECH26SEPFUT,10,11,68520,HCLTECH,7229,-1.0,XX,10100000007229,,0,0.0,HCLTECH,2026-09-29,FUTURE,False,75,FAR,3
101126072861188,HDFCAMC 28 Jul 26 FUT,13,300,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HDFCAMC26JULFUT,10,11,61188,HDFCAMC,4244,-1.0,XX,10100000004244,,0,0.0,HDFCAMC,2026-07-28,FUTURE,False,12,NEAR,1
101126082558215,HDFCAMC 25 Aug 26 FUT,13,300,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HDFCAMC26AUGFUT,10,11,58215,HDFCAMC,4244,-1.0,XX,10100000004244,,0,0.0,HDFCAMC,2026-08-25,FUTURE,False,40,NEXT,2
101126092968521,HDFCAMC 29 Sep 26 FUT,13,300,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HDFCAMC26SEPFUT,10,11,68521,HDFCAMC,4244,-1.0,XX,10100000004244,,0,0.0,HDFCAMC,2026-09-29,FUTURE,False,75,FAR,3
101126072861189,HDFCBANK 28 Jul 26 FUT,13,650,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HDFCBANK26JULFUT,10,11,61189,HDFCBANK,1333,-1.0,XX,10100000001333,,0,0.0,HDFCBANK,2026-07-28,FUTURE,False,12,NEAR,1
101126082558216,HDFCBANK 25 Aug 26 FUT,13,650,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HDFCBANK26AUGFUT,10,11,58216,HDFCBANK,1333,-1.0,XX,10100000001333,,0,0.0,HDFCBANK,2026-08-25,FUTURE,False,40,NEXT,2
101126092968534,HDFCBANK 29 Sep 26 FUT,13,650,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HDFCBANK26SEPFUT,10,11,68534,HDFCBANK,1333,-1.0,XX,10100000001333,,0,0.0,HDFCBANK,2026-09-29,FUTURE,False,75,FAR,3
101126072861190,HDFCLIFE 28 Jul 26 FUT,13,1100,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HDFCLIFE26JULFUT,10,11,61190,HDFCLIFE,467,-1.0,XX,1010000000467,,0,0.0,HDFCLIFE,2026-07-28,FUTURE,False,12,NEAR,1
101126082558217,HDFCLIFE 25 Aug 26 FUT,13,1100,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HDFCLIFE26AUGFUT,10,11,58217,HDFCLIFE,467,-1.0,XX,1010000000467,,0,0.0,HDFCLIFE,2026-08-25,FUTURE,False,40,NEXT,2
101126092968535,HDFCLIFE 29 Sep 26 FUT,13,1100,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HDFCLIFE26SEPFUT,10,11,68535,HDFCLIFE,467,-1.0,XX,1010000000467,,0,0.0,HDFCLIFE,2026-09-29,FUTURE,False,75,FAR,3
101126072861191,HEROMOTOCO 28 Jul 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HEROMOTOCO26JULFUT,10,11,61191,HEROMOTOCO,1348,-1.0,XX,10100000001348,,0,0.0,HEROMOTOCO,2026-07-28,FUTURE,False,12,NEAR,1
101126082558218,HEROMOTOCO 25 Aug 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HEROMOTOCO26AUGFUT,10,11,58218,HEROMOTOCO,1348,-1.0,XX,10100000001348,,0,0.0,HEROMOTOCO,2026-08-25,FUTURE,False,40,NEXT,2
101126092968536,HEROMOTOCO 29 Sep 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HEROMOTOCO26SEPFUT,10,11,68536,HEROMOTOCO,1348,-1.0,XX,10100000001348,,0,0.0,HEROMOTOCO,2026-09-29,FUTURE,False,75,FAR,3
101126072861192,HINDALCO 28 Jul 26 FUT,13,700,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HINDALCO26JULFUT,10,11,61192,HINDALCO,1363,-1.0,XX,10100000001363,,0,0.0,HINDALCO,2026-07-28,FUTURE,False,12,NEAR,1
101126082558225,HINDALCO 25 Aug 26 FUT,13,700,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HINDALCO26AUGFUT,10,11,58225,HINDALCO,1363,-1.0,XX,10100000001363,,0,0.0,HINDALCO,2026-08-25,FUTURE,False,40,NEXT,2
101126092968537,HINDALCO 29 Sep 26 FUT,13,700,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HINDALCO26SEPFUT,10,11,68537,HINDALCO,1363,-1.0,XX,10100000001363,,0,0.0,HINDALCO,2026-09-29,FUTURE,False,75,FAR,3
101126072861193,HINDPETRO 28 Jul 26 FUT,13,2025,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HINDPETRO26JULFUT,10,11,61193,HINDPETRO,1406,-1.0,XX,10100000001406,,0,0.0,HINDPETRO,2026-07-28,FUTURE,False,12,NEAR,1
101126082558226,HINDPETRO 25 Aug 26 FUT,13,2025,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HINDPETRO26AUGFUT,10,11,58226,HINDPETRO,1406,-1.0,XX,10100000001406,,0,0.0,HINDPETRO,2026-08-25,FUTURE,False,40,NEXT,2
101126092968538,HINDPETRO 29 Sep 26 FUT,13,2025,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HINDPETRO26SEPFUT,10,11,68538,HINDPETRO,1406,-1.0,XX,10100000001406,,0,0.0,HINDPETRO,2026-09-29,FUTURE,False,75,FAR,3
101126072861194,HINDUNILVR 28 Jul 26 FUT,13,300,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HINDUNILVR26JULFUT,10,11,61194,HINDUNILVR,1394,-1.0,XX,10100000001394,,0,0.0,HINDUNILVR,2026-07-28,FUTURE,False,12,NEAR,1
101126082558227,HINDUNILVR 25 Aug 26 FUT,13,300,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HINDUNILVR26AUGFUT,10,11,58227,HINDUNILVR,1394,-1.0,XX,10100000001394,,0,0.0,HINDUNILVR,2026-08-25,FUTURE,False,40,NEXT,2
101126092968539,HINDUNILVR 29 Sep 26 FUT,13,300,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HINDUNILVR26SEPFUT,10,11,68539,HINDUNILVR,1394,-1.0,XX,10100000001394,,0,0.0,HINDUNILVR,2026-09-29,FUTURE,False,75,FAR,3
101126072861195,HINDZINC 28 Jul 26 FUT,13,1225,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HINDZINC26JULFUT,10,11,61195,HINDZINC,1424,-1.0,XX,10100000001424,,0,0.0,HINDZINC,2026-07-28,FUTURE,False,12,NEAR,1
101126082558228,HINDZINC 25 Aug 26 FUT,13,1225,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HINDZINC26AUGFUT,10,11,58228,HINDZINC,1424,-1.0,XX,10100000001424,,0,0.0,HINDZINC,2026-08-25,FUTURE,False,40,NEXT,2
101126092968540,HINDZINC 29 Sep 26 FUT,13,1225,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HINDZINC26SEPFUT,10,11,68540,HINDZINC,1424,-1.0,XX,10100000001424,,0,0.0,HINDZINC,2026-09-29,FUTURE,False,75,FAR,3
101126072861196,HYUNDAI 28 Jul 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:HYUNDAI26JULFUT,10,11,61196,HYUNDAI,25844,-1.0,XX,101000000025844,,0,0.0,HYUNDAI,2026-07-28,FUTURE,False,12,NEAR,1
101126082558229,HYUNDAI 25 Aug 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:HYUNDAI26AUGFUT,10,11,58229,HYUNDAI,25844,-1.0,XX,101000000025844,,0,0.0,HYUNDAI,2026-08-25,FUTURE,False,40,NEXT,2
101126092968541,HYUNDAI 29 Sep 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:HYUNDAI26SEPFUT,10,11,68541,HYUNDAI,25844,-1.0,XX,101000000025844,,0,0.0,HYUNDAI,2026-09-29,FUTURE,False,75,FAR,3
101126072861197,ICICIBANK 28 Jul 26 FUT,13,700,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:ICICIBANK26JULFUT,10,11,61197,ICICIBANK,4963,-1.0,XX,10100000004963,,0,0.0,ICICIBANK,2026-07-28,FUTURE,False,12,NEAR,1
101126082558232,ICICIBANK 25 Aug 26 FUT,13,700,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:ICICIBANK26AUGFUT,10,11,58232,ICICIBANK,4963,-1.0,XX,10100000004963,,0,0.0,ICICIBANK,2026-08-25,FUTURE,False,40,NEXT,2
101126092968542,ICICIBANK 29 Sep 26 FUT,13,700,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:ICICIBANK26SEPFUT,10,11,68542,ICICIBANK,4963,-1.0,XX,10100000004963,,0,0.0,ICICIBANK,2026-09-29,FUTURE,False,75,FAR,3
101126072861198,ICICIGI 28 Jul 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:ICICIGI26JULFUT,10,11,61198,ICICIGI,21770,-1.0,XX,101000000021770,,0,0.0,ICICIGI,2026-07-28,FUTURE,False,12,NEAR,1
101126082558233,ICICIGI 25 Aug 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:ICICIGI26AUGFUT,10,11,58233,ICICIGI,21770,-1.0,XX,101000000021770,,0,0.0,ICICIGI,2026-08-25,FUTURE,False,40,NEXT,2
101126092968543,ICICIGI 29 Sep 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:ICICIGI26SEPFUT,10,11,68543,ICICIGI,21770,-1.0,XX,101000000021770,,0,0.0,ICICIGI,2026-09-29,FUTURE,False,75,FAR,3
101126072861199,ICICIPRULI 28 Jul 26 FUT,13,925,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:ICICIPRULI26JULFUT,10,11,61199,ICICIPRULI,18652,-1.0,XX,101000000018652,,0,0.0,ICICIPRULI,2026-07-28,FUTURE,False,12,NEAR,1
101126082558234,ICICIPRULI 25 Aug 26 FUT,13,925,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:ICICIPRULI26AUGFUT,10,11,58234,ICICIPRULI,18652,-1.0,XX,101000000018652,,0,0.0,ICICIPRULI,2026-08-25,FUTURE,False,40,NEXT,2
101126092968544,ICICIPRULI 29 Sep 26 FUT,13,925,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:ICICIPRULI26SEPFUT,10,11,68544,ICICIPRULI,18652,-1.0,XX,101000000018652,,0,0.0,ICICIPRULI,2026-09-29,FUTURE,False,75,FAR,3
101126072861200,IDEA 28 Jul 26 FUT,13,71475,0.01,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:IDEA26JULFUT,10,11,61200,IDEA,14366,-1.0,XX,101000000014366,,0,0.0,IDEA,2026-07-28,FUTURE,False,12,NEAR,1
101126082558235,IDEA 25 Aug 26 FUT,13,71475,0.01,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:IDEA26AUGFUT,10,11,58235,IDEA,14366,-1.0,XX,101000000014366,,0,0.0,IDEA,2026-08-25,FUTURE,False,40,NEXT,2
101126092968545,IDEA 29 Sep 26 FUT,13,71475,0.01,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:IDEA26SEPFUT,10,11,68545,IDEA,14366,-1.0,XX,101000000014366,,0,0.0,IDEA,2026-09-29,FUTURE,False,75,FAR,3
101126072861201,IDFCFIRSTB 28 Jul 26 FUT,13,9275,0.01,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:IDFCFIRSTB26JULFUT,10,11,61201,IDFCFIRSTB,11184,-1.0,XX,101000000011184,,0,0.0,IDFCFIRSTB,2026-07-28,FUTURE,False,12,NEAR,1
101126082558236,IDFCFIRSTB 25 Aug 26 FUT,13,9275,0.01,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:IDFCFIRSTB26AUGFUT,10,11,58236,IDFCFIRSTB,11184,-1.0,XX,101000000011184,,0,0.0,IDFCFIRSTB,2026-08-25,FUTURE,False,40,NEXT,2
101126092968546,IDFCFIRSTB 29 Sep 26 FUT,13,9275,0.01,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:IDFCFIRSTB26SEPFUT,10,11,68546,IDFCFIRSTB,11184,-1.0,XX,101000000011184,,0,0.0,IDFCFIRSTB,2026-09-29,FUTURE,False,75,FAR,3
101126072861202,IEX 28 Jul 26 FUT,13,4350,0.01,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:IEX26JULFUT,10,11,61202,IEX,220,-1.0,XX,1010000000220,,0,0.0,IEX,2026-07-28,FUTURE,False,12,NEAR,1
101126082558237,IEX 25 Aug 26 FUT,13,4350,0.01,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:IEX26AUGFUT,10,11,58237,IEX,220,-1.0,XX,1010000000220,,0,0.0,IEX,2026-08-25,FUTURE,False,40,NEXT,2
101126092968547,IEX 29 Sep 26 FUT,13,4350,0.01,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:IEX26SEPFUT,10,11,68547,IEX,220,-1.0,XX,1010000000220,,0,0.0,IEX,2026-09-29,FUTURE,False,75,FAR,3
101126072861203,INDHOTEL 28 Jul 26 FUT,13,1000,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:INDHOTEL26JULFUT,10,11,61203,INDHOTEL,1512,-1.0,XX,10100000001512,,0,0.0,INDHOTEL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558240,INDHOTEL 25 Aug 26 FUT,13,1000,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:INDHOTEL26AUGFUT,10,11,58240,INDHOTEL,1512,-1.0,XX,10100000001512,,0,0.0,INDHOTEL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968548,INDHOTEL 29 Sep 26 FUT,13,1000,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:INDHOTEL26SEPFUT,10,11,68548,INDHOTEL,1512,-1.0,XX,10100000001512,,0,0.0,INDHOTEL,2026-09-29,FUTURE,False,75,FAR,3
101126072861204,INDIANB 28 Jul 26 FUT,13,1000,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:INDIANB26JULFUT,10,11,61204,INDIANB,14309,-1.0,XX,101000000014309,,0,0.0,INDIANB,2026-07-28,FUTURE,False,12,NEAR,1
