trade_date,security_id,symbol,open,high,low,close,volume,fyers_symbol,source,source_file,source_module,validation_module,processing_module,processing_version,processed_at
2025-12-16,SMD-0183,PGEL,563.05,575.3,551.6,570.95,2664479,NSE:PGEL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PGEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:23+05:30
2025-12-16,SMD-0184,PHOENIXLTD,1789.4,1793.8,1773.0,1781.0,461208,NSE:PHOENIXLTD-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PHOENIXLTD\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:23+05:30
2025-12-16,SMD-0185,PIDILITIND,1479.4,1489.0,1468.0,1473.1,326142,NSE:PIDILITIND-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PIDILITIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:23+05:30
2025-12-16,SMD-0186,PIIND,3240.0,3274.5,3222.0,3259.3,184939,NSE:PIIND-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PIIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:23+05:30
2025-12-16,SMD-0187,PNB,118.49,118.89,116.64,117.03,11689949,NSE:PNB-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PNB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:23+05:30
2025-12-16,SMD-0188,PNBHOUSING,920.0,920.9,908.05,913.4,675680,NSE:PNBHOUSING-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PNBHOUSING\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:23+05:30
2025-12-16,SMD-0189,POLICYBZR,1924.9,1926.4,1811.0,1820.5,3020390,NSE:POLICYBZR-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\POLICYBZR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:23+05:30
2025-12-16,SMD-0190,POLYCAB,7323.0,7402.5,7264.5,7361.5,267325,NSE:POLYCAB-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\POLYCAB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:23+05:30
2025-12-16,SMD-0192,POWERGRID,262.15,263.35,259.7,260.35,9241981,NSE:POWERGRID-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\POWERGRID\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0193,POWERINDIA,19535.0,19535.0,19170.0,19320.0,54069,NSE:POWERINDIA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\POWERINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0195,PREMIERENE,930.2,933.8,905.25,911.1,464703,NSE:PREMIERENE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PREMIERENE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0196,PRESTIGE,1655.4,1660.0,1614.2,1627.9,372793,NSE:PRESTIGE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PRESTIGE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0197,RADICO,3215.0,3215.0,3130.0,3169.3,122863,NSE:RADICO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RADICO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0198,RBLBANK,302.5,303.35,297.3,300.7,4912232,NSE:RBLBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RBLBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0199,RECLTD,342.5,343.0,334.8,335.4,6230737,NSE:RECLTD-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RECLTD\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0200,RELIANCE,1545.0,1551.7,1538.8,1542.3,11731856,NSE:RELIANCE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RELIANCE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0201,RVNL,312.55,312.6,308.0,309.4,1438292,NSE:RVNL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RVNL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0202,SAIL,131.7,131.9,128.3,129.68,12843983,NSE:SAIL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SAIL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0204,SBICARD,866.0,868.35,842.5,847.7,799118,NSE:SBICARD-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SBICARD\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0205,SBILIFE,2034.9,2052.2,2021.0,2036.0,815797,NSE:SBILIFE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SBILIFE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0206,SBIN,966.05,969.0,958.05,961.15,4764786,NSE:SBIN-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SBIN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0207,SHREECEM,26680.0,26700.0,25915.0,25990.0,30430,NSE:SHREECEM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SHREECEM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0208,SHRIRAMFIN,855.35,856.65,843.0,848.4,5171831,NSE:SHRIRAMFIN-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SHRIRAMFIN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0209,SIEMENS,3157.8,3175.0,3130.7,3161.4,255211,NSE:SIEMENS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SIEMENS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0211,SOLARINDS,12196.0,12200.0,11850.0,11918.0,82093,NSE:SOLARINDS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SOLARINDS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0212,SONACOMS,484.5,487.65,483.15,484.95,394684,NSE:SONACOMS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SONACOMS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0213,SRF,3001.0,3040.0,2994.5,3015.7,542238,NSE:SRF-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SRF\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0214,SUNPHARMA,1790.0,1791.9,1778.3,1781.3,1533979,NSE:SUNPHARMA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SUNPHARMA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0215,SUPREMEIND,3285.0,3420.9,3285.0,3405.8,902022,NSE:SUPREMEIND-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SUPREMEIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0216,SUZLON,53.14,53.14,52.25,52.67,33821093,NSE:SUZLON-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SUZLON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0217,SWIGGY,410.0,410.0,389.15,396.25,24398408,NSE:SWIGGY-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SWIGGY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0221,TATACONSUM,1157.4,1176.7,1153.4,1169.9,1181775,NSE:TATACONSUM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TATACONSUM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0222,TATAELXSI,5044.0,5044.0,4980.0,4998.0,66003,NSE:TATAELXSI-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TATAELXSI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0224,TATAPOWER,381.65,381.9,378.2,379.85,2682924,NSE:TATAPOWER-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TATAPOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0225,TATASTEEL,172.7,172.7,169.25,169.83,22981935,NSE:TATASTEEL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TATASTEEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0227,TCS,3220.0,3220.0,3191.1,3205.1,1734623,NSE:TCS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TCS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0228,TECHM,1570.0,1580.3,1564.7,1578.2,999338,NSE:TECHM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TECHM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0229,TIINDIA,2647.7,2653.4,2615.0,2622.4,158203,NSE:TIINDIA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TIINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0231,TITAN,3850.0,3937.5,3828.0,3929.5,1560827,NSE:TITAN-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TITAN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0232,TMPV,347.15,349.35,343.9,345.45,8391226,NSE:TMPV-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TMPV\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0233,TORNTPHARM,3799.2,3799.2,3745.1,3765.1,136916,NSE:TORNTPHARM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TORNTPHARM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0235,TRENT,2743.33,2762.47,2723.67,2739.13,843719,NSE:TRENT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TRENT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0236,TVSMOTOR,3639.0,3651.4,3597.9,3619.6,266040,NSE:TVSMOTOR-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TVSMOTOR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0237,ULTRACEMCO,11700.0,11700.0,11510.0,11528.0,179690,NSE:ULTRACEMCO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ULTRACEMCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:24+05:30
2025-12-16,SMD-0238,UNIONBANK,153.35,154.25,152.41,153.2,7230799,NSE:UNIONBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\UNIONBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0239,UNITDSPR,1439.9,1454.6,1438.1,1451.4,428654,NSE:UNITDSPR-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\UNITDSPR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0240,UNOMINDA,1238.9,1270.4,1231.0,1257.0,1122608,NSE:UNOMINDA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\UNOMINDA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0241,UPL,765.9,765.9,747.1,749.9,1218572,NSE:UPL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\UPL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0242,VBL,475.1,484.95,473.5,477.15,4157266,NSE:VBL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\VBL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0243,VEDL,205.24,214.57,204.19,213.3,34011443,NSE:VEDL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\VEDL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0244,VMM,133.85,136.5,132.88,136.0,8443472,NSE:VMM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\VMM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0245,VOLTAS,1380.0,1402.3,1375.5,1394.3,569307,NSE:VOLTAS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\VOLTAS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0246,WAAREEENER,2964.9,2964.9,2907.0,2919.0,365187,NSE:WAAREEENER-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\WAAREEENER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0247,WIPRO,261.74,261.75,258.8,259.22,2982041,NSE:WIPRO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\WIPRO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0248,YESBANK,21.7,21.8,21.33,21.5,58377894,NSE:YESBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\YESBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-16,SMD-0249,ZYDUSLIFE,926.95,928.95,912.0,914.35,750574,NSE:ZYDUSLIFE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ZYDUSLIFE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:25+05:30
2025-12-17,SMD-0001,360ONE,1139.2,1153.1,1120.1,1126.1,1050366,NSE:360ONE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\360ONE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0003,ABB,5238.0,5262.5,5152.0,5171.0,85858,NSE:ABB-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ABB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0004,ABCAPITAL,348.9,353.4,344.7,346.8,3413456,NSE:ABCAPITAL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ABCAPITAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0007,ADANIENSOL,990.0,995.0,971.1,977.55,742531,NSE:ADANIENSOL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIENSOL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0008,ADANIENT,2247.6,2255.0,2221.0,2232.5,651509,NSE:ADANIENT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIENT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0009,ADANIGREEN,1028.0,1033.6,1017.0,1020.7,1263636,NSE:ADANIGREEN-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIGREEN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0010,ADANIPORTS,1494.1,1500.0,1479.3,1486.3,964352,NSE:ADANIPORTS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIPORTS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0011,ADANIPOWER,145.4,145.45,142.05,143.0,9798422,NSE:ADANIPOWER-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIPOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0012,ALKEM,5660.0,5697.5,5577.5,5628.5,36002,NSE:ALKEM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ALKEM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0013,AMBER,6820.0,6820.0,6545.0,6580.5,245498,NSE:AMBER-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AMBER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0014,AMBUJACEM,547.0,549.9,539.5,541.3,518141,NSE:AMBUJACEM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AMBUJACEM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0015,ANGELONE,254.3,255.0,249.1,250.46,3117110,NSE:ANGELONE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ANGELONE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0016,APLAPOLLO,1730.0,1776.8,1720.0,1764.5,750140,NSE:APLAPOLLO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\APLAPOLLO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0017,APOLLOHOSP,7109.0,7109.0,6911.5,6921.5,358023,NSE:APOLLOHOSP-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\APOLLOHOSP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0018,ASHOKLEY,167.5,167.5,165.07,166.14,7630563,NSE:ASHOKLEY-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASHOKLEY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0019,ASIANPAINT,2800.0,2806.5,2772.0,2785.7,636499,NSE:ASIANPAINT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASIANPAINT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0020,ASTRAL,1464.9,1464.9,1425.0,1428.9,357425,NSE:ASTRAL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASTRAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0022,AUBANK,981.0,998.2,979.4,990.3,3583750,NSE:AUBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AUBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-12-17,SMD-0023,AUROPHARMA,1172.5,1196.8,1172.5,1193.0,736879,NSE:AUROPHARMA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AUROPHARMA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0024,AXISBANK,1220.6,1236.0,1220.3,1224.7,5147181,NSE:AXISBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AXISBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0025,BAJAJ-AUTO,9008.0,9009.0,8859.0,8895.0,256364,NSE:BAJAJ-AUTO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJ-AUTO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0026,BAJAJFINSV,2035.2,2044.0,2011.6,2021.2,398342,NSE:BAJAJFINSV-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJFINSV\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0027,BAJAJHLDNG,11075.0,11140.0,10987.0,11072.0,26971,NSE:BAJAJHLDNG-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJHLDNG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0028,BAJFINANCE,1000.0,1011.2,995.3,999.6,4695550,NSE:BAJFINANCE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJFINANCE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0030,BANDHANBNK,150.05,150.38,147.05,147.84,4610967,NSE:BANDHANBNK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANDHANBNK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0031,BANKBARODA,282.2,288.4,282.1,287.6,13792834,NSE:BANKBARODA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKBARODA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0032,BANKINDIA,139.38,142.8,139.1,141.96,6426422,NSE:BANKINDIA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0033,BANKNIFTY,59072.8,59127.2,58801.4,58926.75,132704071,NSE:NIFTYBANK-INDEX,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKNIFTY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0034,BDL,1359.0,1359.0,1320.1,1324.3,1065262,NSE:BDL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BDL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0035,BEL,388.0,388.4,385.0,385.6,6612962,NSE:BEL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0036,BHARATFORG,1415.0,1419.4,1400.5,1413.3,282655,NSE:BHARATFORG-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARATFORG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0037,BHARTIARTL,2117.6,2128.0,2096.4,2108.0,6412516,NSE:BHARTIARTL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARTIARTL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0038,BHEL,278.5,280.65,275.65,277.85,3130658,NSE:BHEL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-12-17,SMD-0039,BIOCON,385.0,388.7,383.75,386.1,1318360,NSE:BIOCON-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BIOCON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
